IsFiveRoundFight,FightStance_Open Stance,WeightGroup_Heavy,WeightGroup_Light,WeightGroup_Medium,WeightGroup_Women,LoseStreakDif,WinStreakDif,TotalTitleBoutDif,KODif,SubDif,HeightDif,ReachDif,AgeDif,SigStrDif,AvgSubAttDif,AvgTDDif,FinishRateDif,WinRateDif,ExpPerAgeDif,HeightReachRatioDif,DecisionRateDif,OddsDif,label
0,0,0,1,0,0,0.9296539329540191,0.6051575606839238,0.18294895443382314,0.24602734605231305,-1.4208508979216223,-0.3993718672240098,-0.2758302104897623,-0.996881606549458,0.17189829806105644,-0.7657531746506686,-2.034138561366086,1.4168332502364982,1.3069149922238301,-2.1836739704331616,-0.03909695057212911,-1.1811302536938733,0.1338035612411054,0
0,0,0,0,1,0,-1.0461436664169315,0.08449860902899742,0.18294895443382314,1.1632555099754995,0.17798108848701732,-0.8034822200151924,0.6461081346170292,0.5379507454612548,1.3359200466416596,0.0867305056262636,1.7085945581464237,1.2076720676537813,1.8539733508396303,1.40150511647889,-1.6263370998060627,1.195526629074161,0.41952629896957255,1
0,0,0,1,0,0,0.9296539329540191,0.08449860902899742,0.18294895443382314,0.24602734605231305,0.17798108848701732,0.8129591911495471,1.5680464797238276,-0.8050275625481189,-0.32517044863012007,0.0867305056262636,0.09012915036400901,0.16186615474019633,0.2625308530482115,0.25637552667665386,-1.2059517183807935,0.11522804599778168,0.22904447381726112,0
1,1,0,1,0,0,0.9296539329540191,-0.43616034262592884,-0.40209766867234015,0.24602734605231305,0.17798108848701732,2.0252902495230996,0.9534209163192965,-0.8050275625481189,0.30000361049944063,0.20039499632985458,0.5093179788120811,0.16186615474019633,0.5940813734214238,0.24552557238922826,0.798273312065811,0.11522804599778168,-0.8300344740295904,1
0,1,0,0,1,0,0.9296539329540191,0.08449860902899742,0.18294895443382314,-0.21258673590928018,0.17798108848701732,0.004738485567177381,2.1826720431283557,0.7298047894625938,0.24060704127457097,-0.7089209292988732,0.5829592594853911,-1.9297456710869734,-1.12998133251928,0.4113949816632664,-2.8470711085508214,0.11522804599778168,0.23856856507487667,1
0,0,0,0,1,0,0.9296539329540191,1.12581651233885,-0.40209766867234015,0.7046414280139063,0.17798108848701732,0.004738485567177381,0.6461081346170326,-1.572443738553475,-0.7320520486431619,0.0867305056262636,0.4677956259401302,0.5104681257113912,0.49461621730946015,0.12970155978657844,-0.7821705623956743,-0.24487148169434478,-0.8186055645204517,1
0,0,0,1,0,0,-0.058244866731456145,0.08449860902899742,0.18294895443382314,0.7046414280139063,0.17798108848701732,0.4088488383583645,0.03148257121250155,1.4972209654679502,-1.5080682255660844,2.360020319698083,-0.09867576385456182,2.253477980567366,0.7267015815707087,0.17087919018955258,0.3620491563169759,-2.0453691201549766,-1.256713762370768,1
0,1,0,1,0,0,-2.034042466102407,0.6051575606839238,0.18294895443382314,0.24602734605231305,0.17798108848701732,0.004738485567177381,0.03148257121250155,-0.996881606549458,0.20738523136913536,1.9053623568837192,1.308042638422597,1.2076720676537813,2.251833975287485,-0.5003083223315824,-0.03336856507113221,-0.9650705370785977,-0.8186055645204517,1
0,0,0,1,0,0,0.9296539329540191,0.08449860902899742,0.18294895443382314,0.24602734605231305,0.17798108848701732,0.8129591911495425,-0.2758302104897623,-1.188735650550797,-1.2144427956852093,0.0867305056262636,-0.2875373252121121,0.16186615474019633,-0.6658106039967828,-0.19079597809242055,1.1638640046367466,-2.0453691201549766,0.22904447381726112,1
1,0,0,1,0,0,-0.058244866731456145,0.08449860902899742,-2.1572375379908304,1.621869591937093,0.17798108848701732,0.004738485567177381,-0.8904557738942934,1.113512877465272,-2.0667986648847743,-0.14059847578091836,-2.0624621308558204,1.4168332502364984,0.2625308530482115,-0.28259041879074287,1.2806349398493353,-1.1811302536938737,0.5147672115457281,1
0,0,0,0,1,0,-0.058244866731456145,0.08449860902899742,-0.40209766867234015,0.7046414280139063,-0.35496290698252925,0.8129591911495471,-0.5831429921920296,-0.6131735185467798,0.27886245874143617,1.4759379110055524,-1.2159272859466328,0.6847691111969888,1.113510522006123,-0.48607769250678795,1.4455964188220365,-0.42492124554040794,0.11475537872587425,0
0,0,0,1,0,0,0.9296539329540191,0.08449860902899742,0.18294895443382314,0.7046414280139063,0.17798108848701732,0.8129591911495471,0.03148257121250155,1.4972209654679502,0.22550621859028205,0.0867305056262636,-0.47634223943068305,2.253477980567366,-0.4337252397355343,0.38440392093370207,0.7686054050681214,-2.0453691201549766,0.3471432054116942,1
0,0,0,1,0,0,-0.058244866731456145,0.08449860902899742,0.18294895443382314,-0.21258673590928018,-0.8879069024520758,0.4088488383583645,1.8753592614260914,0.9216588334639328,0.006207037961477126,-0.22902944954831211,1.7737954151117927,-0.8142193639791497,0.8040633696577915,-0.051355401336472664,-2.0753176736564534,1.1235067235357354,0.39095402519672584,0
0,0,0,0,0,1,-1.0461436664169315,2.687793367303629,0.18294895443382314,-0.21258673590928018,2.3097570703652037,0.40884883835835995,-0.2758302104897623,-1.380589694552136,0.07751815628425078,1.4507043940693554,0.6169475428730726,1.4865536444307375,1.5284510217459313,-0.9718974186974981,0.791488771204663,-1.2531501592322987,-1.3424305836893082,0
0,1,1,0,0,0,-0.058244866731456145,0.08449860902899742,0.18294895443382314,0.24602734605231305,0.17798108848701732,-0.8034822200151924,0.03148257121250155,1.6890750094692895,1.4869282734845488,2.360020319698083,0.09012915036400901,0.16186615474019633,0.2625308530482115,0.40370031137942725,-0.772851057017715,0.11522804599778168,1.095736778260278,1
0,0,0,0,1,0,-1.0461436664169315,0.08449860902899742,0.18294895443382314,-0.21258673590928018,0.17798108848701732,0.004738485567177381,0.03148257121250155,-1.572443738553475,1.0087355551487334,-0.2921132418888051,0.18455993104278418,-1.9297456710869734,0.2625308530482115,0.8521583656993257,-0.03336856507113221,2.2758252121505405,0.495719029030497,0
0,0,0,1,0,0,-2.034042466102407,0.08449860902899742,0.18294895443382314,-0.6712008178708734,0.710925083956564,-0.8034822200151924,0.03148257121250155,-0.6131735185467798,0.2587280284957177,-0.19106550965331273,0.6251047308861162,-0.36103680171659613,0.13875199210887904,0.4977123004594012,-0.870723739775354,0.6553773375359713,0.20999629130202996,1
0,1,0,1,0,0,-1.0461436664169315,2.687793367303629,0.18294895443382314,0.24602734605231305,0.17798108848701732,1.2170695439407297,0.03148257121250155,-0.2294654305441016,0.2637616360571473,0.8823819405514004,-1.5809614495303324,0.4274676564325353,0.3398926411352944,-0.6262917454974376,1.2044608236220626,-0.1591334989105052,0.2671408388477234,1
0,0,0,0,1,0,-0.058244866731456145,0.08449860902899742,-0.40209766867234015,0.24602734605231305,-0.35496290698252925,0.004738485567177381,-1.1977685555965574,1.113512877465272,0.031375075768625305,1.9811765721830146,-0.33472439198201004,1.7305750241105737,1.190872310093206,-1.165941021601188,1.4069055469287783,-1.5052198286167873,0.19094810878679883,0
0,0,0,0,1,0,-0.058244866731456145,0.08449860902899742,0.18294895443382314,0.24602734605231305,-0.35496290698252925,-1.6117029255975577,-0.8904557738942934,-0.8050275625481189,0.10620971938439969,0.20039499632985458,2.8941625298477343,-1.9297456710869734,-1.12998133251928,0.5516266181494176,-0.46955393906089227,2.2758252121505405,-0.34240100163967313,1
0,0,0,0,1,0,-0.058244866731456145,0.08449860902899742,0.7679955775399865,0.7046414280139063,1.776813074895657,0.4088488383583645,0.6461081346170292,-1.572443738553475,-0.12500401034230915,0.17038757078410655,0.09199850595033149,0.10957585909451704,0.3649899436250837,0.93986716856678,-0.4013977157514667,0.16924297515160072,0.1718999262715677,0
0,0,0,0,1,0,1.917552732639494,0.6051575606839238,0.18294895443382314,-0.21258673590928018,0.17798108848701732,-0.39937186722400525,-0.2758302104897623,-0.2294654305441016,1.3485040655452338,0.0867305056262636,0.4205519120312529,-0.18673581623099855,0.2625308530482115,0.15576093556683349,-0.03878524618603793,0.4753275736899082,-0.8186055645204517,1
0,1,0,1,0,0,-0.058244866731456145,-0.9568192942808552,-0.40209766867234015,-0.6712008178708734,0.710925083956564,0.004738485567177381,0.03148257121250155,0.34609670145991567,-1.0550435450374172,1.2233754126621734,-0.09867576385456182,1.2076720676537813,1.190872310093206,-0.5510174680452861,-0.03336856507113221,-0.9650705370785977,0.5909599416066528,1
0,0,1,0,0,0,-0.058244866731456145,0.08449860902899742,-0.40209766867234015,-0.6712008178708734,0.17798108848701732,1.6211798967319122,1.2607336980215604,1.4972209654679502,1.6547135143296827,-0.10274820037662254,0.09012915036400901,0.16186615474019633,0.2625308530482115,-0.15769087694421002,-0.03336856507113221,0.11522804599778168,0.2557119293385847,0
0,0,0,1,0,0,-0.058244866731456145,0.6051575606839238,0.18294895443382314,-0.21258673590928018,0.17798108848701732,1.2170695439407297,1.5680464797238243,-0.6131735185467798,0.07902823855267967,0.0867305056262636,1.7612197502583506,-0.18673581623099855,0.49461621730946015,0.20661324657052496,-0.7112275160221638,0.4753275736899082,-1.0471837547032254,1
1,0,0,0,1,0,-0.058244866731456145,-2.518796149245634,0.18294895443382314,-2.5056571457172465,0.710925083956564,0.004738485567177381,-0.2758302104897623,0.7298047894625938,-0.7440370682469258,-0.3800895576933846,-0.27909690150417127,0.5421592139814999,-0.06073090431567056,-0.9837004935680762,0.3359729606362414,-0.277607802393629,-1.1805210323098434,0
0,1,0,1,0,0,-1.0461436664169315,0.6051575606839238,0.18294895443382314,-0.21258673590928018,0.17798108848701732,-2.01581327838874,-0.5831429921920296,-0.6131735185467798,-0.053859001069062704,0.0867305056262636,0.38469427305724885,-1.9297456710869734,1.6550430386157031,0.2785211631033128,-1.2595751426028832,2.2758252121505405,-1.4471955875230793,0
1,1,0,0,1,0,-2.034042466102407,0.6051575606839238,2.5231354468584763,-1.5884289817940598,0.17798108848701732,-1.207592572806375,-1.5050813372988212,1.305366921466611,0.04781987167181592,0.0867305056262636,0.6282769706689664,-0.8839397581733885,-0.017304131611284333,3.0274079486068532,0.67160474391794,1.195526629074161,-0.7995573820052206,0
0,0,0,1,0,0,-0.058244866731456145,0.08449860902899742,-0.9871442917785035,0.24602734605231305,0.17798108848701732,0.004738485567177381,-1.1977685555965574,0.34609670145991567,-0.24127531140377234,0.0867305056262636,-0.47634223943068305,0.16186615474019633,-0.6658106039967828,-0.0708355435437751,1.5266355960216582,-2.0453691201549766,0.2671408388477234,1
0,1,0,1,0,0,-0.058244866731456145,-1.4774782459357816,0.18294895443382314,0.24602734605231305,-0.35496290698252925,0.8129591911495471,-0.8904557738942934,0.5379507454612548,-2.741302078116345,-0.2921132418888051,-1.0428136292253751,-0.5353377872021936,-2.522493518086771,-0.34051220530938164,1.9781041915553113,-1.3251700647707239,1.4862245198225164,0
1,0,0,1,0,0,-0.058244866731456145,-0.43616034262592884,-2.1572375379908304,-1.1298148998324666,2.3097570703652037,0.004738485567177381,-0.2758302104897623,-0.6131735185467798,-1.1119736465571863,0.3785072532623816,-0.8489671196376314,0.8590700966825862,0.32210356686928054,-1.6742350671741237,0.3790601030667654,-0.6049710093864713,1.5147967935953632,0
0,1,0,0,0,1,1.917552732639494,-0.43616034262592884,0.18294895443382314,0.24602734605231305,0.17798108848701732,-0.8034822200151879,-0.5831429921920296,1.8809290534706284,0.05033667545253074,-0.2542629664845093,0.6905888235463825,0.16186615474019633,-2.522493518086771,0.4200280263719639,-0.059517888552130936,-2.0453691201549766,0.36238175142387913,1
0,0,1,0,0,0,0.9296539329540191,0.08449860902899742,0.18294895443382314,-1.5884289817940598,0.17798108848701732,-0.39937186722400525,0.33879535291476887,0.5379507454612548,-0.24695825434062638,0.453980475089566,-0.05800311806730296,-0.6349383503368209,0.43391696819497966,-0.5147207476251809,-0.7679860406233316,0.938312680722642,1.029068139456969,0
0,0,0,1,0,0,0.9296539329540191,-0.9568192942808552,2.5231354468584763,0.7046414280139063,2.3097570703652037,-0.8034822200151924,0.03148257121250155,1.113512877465272,0.14043825080212122,0.6550529591442185,-1.7792264359584744,-0.3361366609329393,-0.10607531371965384,4.384960513697138,-0.8467993062123764,0.6296559427008194,1.2862186034125895,0
0,0,1,0,0,0,-1.0461436664169315,-0.43616034262592884,0.18294895443382314,0.24602734605231305,-0.35496290698252925,1.2170695439407297,1.875359261426088,-2.5317139585601707,3.324195033406366,-0.48159194789169124,-0.47634223943068305,-1.9297456710869734,-1.12998133251928,0.14951643909223206,-1.1009964128190068,0.11522804599778168,0.6766767629251929,0
0,0,0,0,1,0,-0.058244866731456145,0.08449860902899742,0.18294895443382314,0.24602734605231305,0.17798108848701732,-0.8034822200151924,0.6461081346170292,-0.996881606549458,0.12785423189854714,0.0867305056262636,0.09012915036400901,0.16186615474019633,0.2625308530482115,0.3220617364167439,-1.5317936145418372,0.11522804599778168,0.20999629130202996,1
0,0,0,0,0,1,-0.058244866731456145,-0.9568192942808552,0.18294895443382314,0.24602734605231305,0.17798108848701732,2.429400602314282,2.1826720431283557,0.34609670145991567,-4.60373687584531,-0.2921132418888051,-0.8540087150068042,0.16186615474019633,-1.5941520610417772,-0.3706292026605692,-0.3993933843083643,-2.0453691201549766,0.05761083118018084,0
0,1,0,1,0,0,-0.058244866731456145,-0.43616034262592884,-0.40209766867234015,0.24602734605231305,0.17798108848701732,-0.39937186722400525,0.3387953529147654,0.34609670145991567,0.6563830258486588,0.0867305056262636,3.205721794234815,0.16186615474019633,0.2625308530482115,0.12733861687612147,-0.8242040078473357,0.11522804599778168,-0.9328946596118386,1
0,1,0,1,0,0,-1.0461436664169315,0.08449860902899742,0.18294895443382314,0.24602734605231305,-1.4208508979216223,0.4088488383583645,0.33879535291476887,0.15424265745857657,0.07248454872282113,-1.618236854927601,0.14677628934347822,-1.9297456710869734,-1.8262374253030256,-0.38345681264348236,-0.015685288089800537,0.11522804599778168,1.1338331432907403,0
0,0,0,0,0,1,-3.021941265787882,0.08449860902899742,0.18294895443382314,0.24602734605231305,-0.8879069024520758,-0.8034822200151924,-0.8904557738942934,-1.188735650550797,0.11527021299497305,0.31405948703344555,0.7415712486279047,-0.18673581623099866,0.2625308530482115,-0.3141561236372709,0.4333539913213835,0.475327573689908,-1.2281414885979214,1
0,1,1,0,0,0,-1.0461436664169315,2.687793367303629,0.18294895443382314,-1.1298148998324666,1.776813074895657,-0.39937186722400525,-0.8904557738942934,-0.996881606549458,0.1464785798758368,0.8823819405514004,1.647925472299412,0.9055503594787457,1.3765406015022048,-1.2414584029522095,0.6820333431633436,-0.6529842797454215,-1.456719678780695,0
0,1,0,0,1,0,-0.058244866731456145,-0.43616034262592884,0.18294895443382314,0.24602734605231305,0.17798108848701732,0.8129591911495471,0.03148257121250155,-0.6131735185467798,-2.6909660025020488,-3.3232042154814656,-0.47634223943068305,0.16186615474019633,-2.522493518086771,0.1179652990100356,0.7158439596642203,-2.0453691201549766,0.8385863143046576,0
0,0,0,0,1,0,-5.985637664844307,0.08449860902899742,0.18294895443382314,-0.6712008178708734,-0.35496290698252925,-0.8034822200151924,-0.2758302104897623,-1.7642977825548143,0.21845916800428059,-0.026933985077327378,0.6679299679545948,0.47560792861427187,0.6430931894765942,-1.3182688901482824,-0.4232290644289184,-0.20886152892513216,-2.7043756335283344,1
1,0,1,0,0,0,-1.0461436664169315,1.12581651233885,-0.9871442917785035,0.7046414280139063,-0.8879069024520758,-0.8034822200151924,0.03148257121250155,1.305366921466611,-0.09865810836578646,-1.618236854927601,-0.9578429207561713,-1.169159552604366,-0.2562481964769324,2.245839207083939,-0.7633705122491694,1.490153515367719,1.3719354247311295,0
0,1,0,0,1,0,2.9054515323249697,0.6051575606839238,0.18294895443382314,0.7046414280139063,-0.8879069024520758,0.004738485567177381,0.03148257121250155,0.7298047894625938,-0.560073812699357,-1.0499144014096462,-0.004301630314766144,0.8590700966825864,0.2625308530482115,-0.2927611867504989,-0.03336856507113221,-0.6049710093864712,0.4576226640000348,0
0,1,0,1,0,0,-1.0461436664169315,0.08449860902899742,0.18294895443382314,0.7046414280139063,0.17798108848701732,0.8129591911495471,0.03148257121250155,1.305366921466611,-0.06270304955449457,0.04615228244508162,-1.0428136292253751,1.2076720676537813,0.8593217897199936,-0.06368053028193484,0.7686054050681214,-0.9650705370785977,-2.062451882765045,1
0,0,0,1,0,0,1.917552732639494,-0.43616034262592884,0.18294895443382314,0.24602734605231305,0.17798108848701732,0.40884883835835995,0.6461081346170292,1.4972209654679502,0.05436356150167446,0.0867305056262636,-1.830208861039997,-1.406842714630181,0.46146116527213876,1.051711255421528,-0.41238366054789904,1.7356759206123507,-0.3347817286335807,0
0,0,0,0,0,1,0.9296539329540191,0.6051575606839238,-0.40209766867234015,0.24602734605231305,0.17798108848701732,-0.39937186722400525,-0.2758302104897623,0.15424265745857657,5.526398341531832,-0.7657531746506686,-0.05148869708466399,0.16186615474019633,-0.4337252397355343,0.08121230070308048,-0.04586640349955248,0.11522804599778168,-1.090994574488257,0
1,0,1,0,0,0,-0.058244866731456145,-1.9981371975907078,-0.40209766867234015,-2.5056571457172465,-4.085570875269355,0.40884883835835995,1.2607336980215604,-2.5317139585601707,0.21090875666213613,-0.7089209292988732,-0.6972660814506129,0.4921206535550127,0.9309367021206074,-1.9550602012397105,-1.063535786582244,-0.2259188749737065,-1.12337648476415,1
